date,treatment,sample,target_pH,measured_pH,target_temperature,measured_temperature,conductivity,salinity
20/02/2017,TTM,TTM1,7.9,7.72,27,26.5,-47,35.1
20/02/2017,TTTM,TTTM4,7.9,7.72,29,29.1,-47.1,35.1
07/02/2017,TTTA,TTTA1,7.6,7.72,29,28.9,-47.2,35.1
07/02/2017,TTTA,TTTA2,7.6,7.72,29,28.9,-47.2,35.1
23/12/2016,TTA,TTA4,7.6,7.73,27,26.5,-47.4,35.1
23/12/2016,TTTA,TTTA2,7.6,7.72,29,29.2,-47.4,35.1
23/12/2016,TTA,TTA3,7.6,7.73,27,26.4,-47.6,35.1
23/12/2016,TTA,TTA5,7.6,7.74,27,26.4,-47.7,35.1
20/02/2017,TTM,TTM2,7.9,7.74,27,26.5,-47.8,35.1
01/01/2017,TA,TA1,7.6,7.74,25,25.6,-47.9,35.1
27/12/2016,TM,TM4,7.9,7.74,25,25.3,-47.9,35.1
20/02/2017,TM,TM2,7.9,7.74,25,25,-47.9,35.1
08/02/2017,TTM,TTM4,7.9,7.74,27,26.9,-48,35.1
20/02/2017,TTM,TTM3,7.9,7.74,27,26.6,-48,35.1
20/02/2017,TTM,TTM4,7.9,7.74,27,26.6,-48,35.1
01/01/2017,TTA,TTA3,7.6,7.74,27,26.9,-48.1,35.1
20/02/2017,TTTM,TTTM2,7.9,7.74,29,28.9,-48.2,35.1
13/02/2017,TTM,TTM1,7.9,7.74,27,27,-48.2,35.1
20/02/2017,TM,TM3,7.9,7.75,25,25.1,-48.3,35.1
08/02/2017,TTA,TTA4,7.6,7.74,27,26.9,-48.3,35.1
01/01/2017,TTA,TTA5,7.6,7.75,27,27,-48.4,35.1
13/01/2017,TTM,TTM4,7.9,7.7,27,27,-48.7,35.1
20/02/2017,TTM,TTM5,7.9,7.76,27,26.6,-49.1,35.1
20/02/2017,TM,TM4,7.9,7.76,25,25.1,-49.1,35.1
13/01/2017,TM,TM2,7.9,7.77,25,25,-49.3,35.1
13/02/2017,TTM,TTM5,7.9,7.76,27,26.9,-49.4,35.1
13/02/2017,TTM,TTM2,7.9,7.77,27,26.9,-49.5,35.1
13/02/2017,TTM,TTM4,7.9,7.76,27,26.9,-49.5,35.1
21/12/2016,TTM,TTM3,7.9,7.78,27,25.2,-49.9,35.1
27/12/2016,TM,TM3,7.9,7.78,25,25.1,-49.9,35.1
21/12/2016,TTM,TTM5,7.9,7.78,27,25.2,-50.1,35.1
13/02/2017,TTM,TTM3,7.9,7.78,27,26.9,-50.2,35.1
27/12/2016,TTM,TTM5,7.9,7.78,27,26.8,-50.2,35.1
16/02/2017,TM,TM2,7.9,7.78,25,25.4,-50.2,35.1
21/12/2016,TTM,TTM4,7.9,7.78,27,25.3,-50.2,35.1
13/01/2017,TM,TM4,7.9,7.78,25,24.9,-50.2,35.1
27/12/2016,TM,TM5,7.9,7.78,25,25.3,-50.3,35.1
21/12/2016,TTM,TTM2,7.9,7.78,27,25.2,-50.3,35.1
01/01/2017,TTTM,TTTM3,7.9,7.77,29,29.3,-50.3,35.1
16/02/2017,TM,TM4,7.9,7.79,25,25.4,-50.4,35.1
27/12/2016,TTM,TTM3,7.9,7.78,27,26.8,-50.4,35.1
13/01/2017,TM,TM3,7.9,7.79,25,25,-50.5,35.1
20/02/2017,TTTM,TTTM1,7.9,7.78,29,29,-50.6,35.1
27/12/2016,TTM,TTM1,7.9,7.79,27,26.5,-50.8,35.1
16/02/2017,TM,TM3,7.9,7.79,25,25.4,-50.8,35.1
13/01/2017,TM,TM5,7.9,7.8,25,24.9,-50.9,35.1
07/02/2017,TTM,TTM3,7.9,7.79,27,27,-51,35.1
16/02/2017,TM,TM1,7.9,7.8,25,25.4,-51.1,35.1
13/01/2017,TM,TM1,7.9,7.8,25,25.1,-51.1,35.1
21/12/2016,TTM,TTM1,7.9,7.8,27,25.2,-51.2,35.1
20/02/2017,TM,TM1,7.9,7.8,25,25.1,-51.2,35.1
26/01/2017,TM,TM4,7.9,7.8,25,25.4,-51.3,35.1
16/02/2017,TM,TM5,7.9,7.8,25,25.4,-51.3,35.1
08/02/2017,TM,TM1,7.9,7.8,25,24.8,-51.3,35.1
27/12/2016,TTTM,TTTM3,7.9,7.79,29,29.1,-51.4,35.1
01/01/2017,TTM,TTM4,7.9,7.81,27,26.9,-51.5,35.1
08/02/2017,TM,TM2,7.9,7.81,25,24.8,-51.5,35.1
27/12/2016,TTM,TTM2,7.9,7.8,27,26.8,-51.5,35.1
07/02/2017,TTM,TTM4,7.9,7.8,27,27,-51.6,35.1
03/02/2017,TM,TM3,7.9,7.81,25,25.2,-51.7,35.1
07/02/2017,TTM,TTM1,7.9,7.81,27,27,-51.8,35.1
21/12/2016,TM,TM3,7.9,7.81,25,25.4,-51.8,35.1
21/12/2016,TTTM,TTTM1,7.9,7.8,29,28.6,-51.8,35.1
27/12/2016,TTTM,TTTM4,7.9,7.8,29,29.4,-52,35.1
27/12/2016,TTTM,TTTM1,7.9,7.81,29,29,-52.1,35.1
26/01/2017,TTM,TTM3,7.9,7.81,27,27.1,-52.1,35.1
21/12/2016,TM,TM1,7.9,7.81,25,25.3,-52.1,35.1
08/02/2017,TTM,TTM2,7.9,7.81,27,26.9,-52.2,35.1
01/02/2017,TM,TM3,7.9,7.82,25,25.3,-52.3,35.1
07/02/2017,TM,TM5,7.9,7.82,25,24.9,-52.3,35.1
03/02/2017,TTTM,TTTM3,7.9,7.81,29,29.1,-52.3,35.1
16/02/2017,TTM,TTM2,7.9,7.81,27,26.9,-52.3,35.1
01/01/2017,TTM,TTM1,7.9,7.81,27,26.7,-52.3,35.1
26/01/2017,TTM,TTM2,7.9,7.82,27,27.1,-52.4,35.1
01/01/2017,TTTM,TTTM4,7.9,7.81,29,29.3,-52.4,35.1
03/02/2017,TTTM,TTTM5,7.9,7.81,29,29.2,-52.4,35.1
16/02/2017,TTM,TTM3,7.9,7.82,27,26.9,-52.5,35.1
27/12/2016,TTTM,TTTM2,7.9,7.81,29,29,-52.5,35.1
27/12/2016,TM,TM1,7.9,7.82,25,25.2,-52.6,35.1
07/02/2017,TM,TM4,7.9,7.83,25,25,-52.7,35.1
27/12/2016,TTTM,TTTM5,7.9,7.82,29,29.2,-52.7,35.1
26/01/2017,TTM,TTM4,7.9,7.82,27,27.1,-52.8,35.1
21/12/2016,TTTM,TTTM4,7.9,7.82,29,29,-52.9,35.1
07/02/2017,TTM,TTM2,7.9,7.82,27,27.1,-52.9,35.1
26/01/2017,TM,TM3,7.9,7.83,25,25.4,-53,35.1
07/02/2017,TM,TM3,7.9,7.83,25,25,-53,35.1
21/12/2016,TM,TM2,7.9,7.83,25,25.4,-53.1,35.1
07/02/2017,TM,TM2,7.9,7.83,25,25,-53.1,35.1
08/02/2017,TM,TM3,7.9,7.83,25,24.8,-53.1,35.1
03/02/2017,TTTM,TTTM4,7.9,7.82,29,29.2,-53.1,35.1
26/01/2017,TTM,TTM5,7.9,7.83,27,27,-53.2,35.1
01/01/2017,TM,TM5,7.9,7.83,25,25.4,-53.2,35.1
01/01/2017,TTTM,TTTM5,7.9,7.82,29,29.3,-53.2,35.1
03/02/2017,TM,TM4,7.9,7.84,25,25,-53.3,35.1
26/01/2017,TM,TM1,7.9,7.84,25,25.3,-53.4,35.1
01/02/2017,TM,TM4,7.9,7.84,25,25.3,-53.4,35.1
13/02/2017,TM,TM2,7.9,7.84,25,25.3,-53.4,35.1
07/02/2017,TM,TM1,7.9,7.84,25,25.1,-53.4,35.1
07/02/2017,TTM,TTM5,7.9,7.83,27,27,-53.5,35.1
08/02/2017,TM,TM4,7.9,7.84,25,24.7,-53.6,35.1
21/12/2016,TTTM,TTTM5,7.9,7.83,29,29.1,-53.6,35.1
21/12/2016,TTTM,TTTM2,7.9,7.83,29,28.9,-53.6,35.1
23/12/2016,TM,TM2,7.9,7.84,25,25.2,-53.7,35.1
27/12/2016,TM,TM2,7.9,7.84,25,25.1,-53.7,35.1
01/01/2017,TTM,TTM5,7.9,7.84,27,27,-53.8,35.1
23/12/2016,TTM,TTM3,7.9,7.84,27,26.4,-53.8,35.1
23/12/2016,TTM,TTM1,7.9,7.84,27,26.2,-53.8,35.1
26/01/2017,TM,TM5,7.9,7.85,25,25.4,-53.9,35.1
01/01/2017,TTTM,TTTM2,7.9,7.84,29,29.2,-53.9,35.1
23/12/2016,TTM,TTM2,7.9,7.84,27,26.4,-53.9,35.1
23/12/2016,TM,TM1,7.9,7.85,25,25.2,-54,35.1
01/01/2017,TTM,TTM3,7.9,7.84,27,26.9,-54,35.1
01/01/2017,TTM,TTM2,7.9,7.85,27,26.8,-54.1,35.1
31/01/2017,TM,TM3,7.9,7.85,25,25.3,-54.2,35.1
13/02/2017,TM,TM3,7.9,7.85,25,25.3,-54.2,35.1
01/02/2017,TM,TM2,7.9,7.85,25,25.2,-54.2,35.1
26/01/2017,TTTM,TTTM1,7.9,7.84,29,29.3,-54.3,35.1
31/01/2017,TM,TM2,7.9,7.86,25,25.3,-54.4,35.1
01/01/2017,TTTM,TTTM1,7.9,7.85,29,28.9,-54.4,35.1
03/02/2017,TM,TM5,7.9,7.85,25,25,-54.4,35.1
13/01/2017,TTTM,TTTM2,7.9,7.84,29,29.4,-54.4,35.1
07/02/2017,TTTM,TTTM3,7.9,7.84,29,29.1,-54.4,35.1
06/02/2017,TM,TM3,7.9,7.86,25,25.3,-54.5,35.1
26/01/2017,TTTM,TTTM3,7.9,7.85,29,29.3,-54.5,35.1
07/02/2017,TTTM,TTTM2,7.9,7.85,29,29.1,-54.5,35.1
26/01/2017,TTM,TTM1,7.9,7.85,27,27.2,-54.5,35.1
06/02/2017,TTM,TTM3,7.9,7.85,27,27,-54.5,35.1
08/02/2017,TTM,TTM3,7.9,7.85,27,27,-54.5,35.1
23/12/2016,TTM,TTM4,7.9,7.85,27,26.5,-54.5,35.1
01/02/2017,TTM,TTM5,7.9,7.85,27,27,-54.6,35.1
23/12/2016,TTM,TTM5,7.9,7.86,27,26.5,-54.7,35.1
31/01/2017,TM,TM4,7.9,7.86,25,25.2,-54.7,35.1
08/02/2017,TTM,TTM1,7.9,7.86,27,27,-54.8,35.1
16/02/2017,TTM,TTM4,7.9,7.86,27,26.9,-54.8,35.1
01/02/2017,TM,TM5,7.9,7.86,25,25.3,-54.8,35.1
13/02/2017,TM,TM4,7.9,7.86,25,25.3,-54.8,35.1
26/01/2017,TM,TM2,7.9,7.86,25,25.4,-54.9,35.1
08/02/2017,TTTM,TTTM3,7.9,7.85,29,28.7,-54.9,35.1
01/01/2017,TM,TM4,7.9,7.86,25,25.4,-55,35.1
03/02/2017,TM,TM2,7.9,7.86,25,25.2,-55,35.1
13/01/2017,TTTM,TTTM4,7.9,7.85,29,29.4,-55,35.1
26/01/2017,TTTM,TTTM5,7.9,7.85,29,29.4,-55,35.1
13/01/2017,TTTM,TTTM5,7.9,7.86,29,29.4,-55.1,35.1
13/01/2017,TTTM,TTTM1,7.9,7.86,29,29.3,-55.1,35.1
13/02/2017,TM,TM1,7.9,7.87,25,25.3,-55.2,35.1
16/02/2017,TTTM,TTTM4,7.9,7.86,29,29.3,-55.2,35.1
06/02/2017,TTM,TTM1,7.9,7.87,27,27,-55.3,35.1
23/12/2016,TM,TM3,7.9,7.87,25,25.2,-55.3,35.1
06/02/2017,TM,TM5,7.9,7.87,25,25.2,-55.3,35.1
16/02/2017,TTTM,TTTM5,7.9,7.86,29,29.3,-55.3,35.1
07/02/2017,TTTM,TTTM4,7.9,7.86,29,29.1,-55.3,35.1
20/02/2017,TTTC,TTTC3,8.1,7.86,29,28.6,-55.3,35.1
21/12/2016,TM,TM4,7.9,7.87,25,25.3,-55.4,35.1
03/02/2017,TTM,TTM1,7.9,7.87,27,27,-55.5,35.1
31/01/2017,TM,TM1,7.9,7.88,25,25.3,-55.6,35.1
08/02/2017,TM,TM5,7.9,7.88,25,24.7,-55.6,35.1
01/02/2017,TTM,TTM3,7.9,7.87,27,27,-55.6,35.1
26/01/2017,TTTM,TTTM2,7.9,7.86,29,29.3,-55.6,35.1
06/02/2017,TTTM,TTTM5,7.9,7.87,29,29.3,-55.7,35.1
07/02/2017,TTTM,TTTM1,7.9,7.87,29,29.1,-55.7,35.1
13/01/2017,TTTM,TTTM3,7.9,7.86,29,29.4,-55.7,35.1
21/12/2016,TM,TM5,7.9,7.88,25,25.3,-55.8,35.1
13/02/2017,TM,TM5,7.9,7.88,25,25.3,-55.8,35.1
23/12/2016,TM,TM5,7.9,7.88,25,25.2,-55.9,35.1
03/02/2017,TM,TM1,7.9,7.88,25,25.2,-55.9,35.1
16/02/2017,TTTM,TTTM3,7.9,7.87,29,29.3,-55.9,35.1
03/02/2017,TTTM,TTTM2,7.9,7.87,29,29.2,-55.9,35.1
21/12/2016,TTTM,TTTM3,7.9,7.87,29,29,-55.9,35.1
23/12/2016,TM,TM4,7.9,7.66,25,25.2,-55.9,35.1
06/02/2017,TTM,TTM2,7.9,7.88,27,27,-56,35.1
01/01/2017,TM,TM2,7.9,7.88,25,25.6,-56,35.1
06/02/2017,TM,TM2,7.9,7.88,25,25.3,-56,35.1
26/01/2017,TTTM,TTTM4,7.9,7.87,29,29.5,-56,35.1
16/02/2017,TTTM,TTTM2,7.9,7.87,29,29.1,-56,35.1
01/02/2017,TTM,TTM1,7.9,7.88,27,27.1,-56.1,35.1
03/02/2017,TTM,TTM4,7.9,7.88,27,26.9,-56.1,35.1
16/02/2017,TTM,TTM5,7.9,7.88,27,26.9,-56.1,35.1
06/02/2017,TTTM,TTTM4,7.9,7.87,29,29.4,-56.1,35.1
06/02/2017,TTTM,TTTM3,7.9,7.87,29,29.3,-56.1,35.1
08/02/2017,TTTM,TTTM2,7.9,7.87,29,28.7,-56.1,35.1
06/02/2017,TM,TM4,7.9,7.89,25,25.2,-56.2,35.1
01/02/2017,TTM,TTM2,7.9,7.88,27,27.1,-56.2,35.1
07/02/2017,TTTM,TTTM5,7.9,7.87,29,29.1,-56.2,35.1
03/02/2017,TTTM,TTTM1,7.9,7.88,29,29.2,-56.3,35.1
23/12/2016,TTTM,TTTM1,7.9,7.88,29,28.7,-56.3,35.1
01/02/2017,TTM,TTM4,7.9,7.88,27,27,-56.3,35.1
08/02/2017,TTTM,TTTM4,7.9,7.88,29,28.8,-56.4,35.1
06/02/2017,TTM,TTM5,7.9,7.88,27,27,-56.4,35.1
03/02/2017,TTM,TTM5,7.9,7.89,27,27,-56.5,35.1
01/01/2017,TM,TM1,7.9,7.89,25,25.5,-56.5,35.1
01/02/2017,TM,TM1,7.9,7.89,25,25.2,-56.5,35.1
08/02/2017,TTTM,TTTM5,7.9,7.88,29,28.8,-56.5,35.1
06/02/2017,TTM,TTM4,7.9,7.89,27,27,-56.6,35.1
01/01/2017,TM,TM3,7.9,7.89,25,25.4,-56.7,35.1
06/02/2017,TTTM,TTTM1,7.9,7.88,29,29.3,-56.7,35.1
13/02/2017,TTTM,TTTM2,7.9,7.89,29,28.4,-56.8,35.1
23/12/2016,TTTM,TTTM2,7.9,7.89,29,28.9,-56.9,35.1
13/02/2017,TTTM,TTTM3,7.9,7.89,29,28.5,-56.9,35.1
16/02/2017,TTTM,TTTM1,7.9,7.84,29,29.2,-56.9,35.1
31/01/2017,TM,TM5,7.9,7.9,25,25.2,-57,35.1
08/02/2017,TTTM,TTTM1,7.9,7.89,29,28.7,-57,35.1
13/02/2017,TTTM,TTTM5,7.9,7.89,29,28.5,-57,35.1
23/12/2016,TTTM,TTTM5,7.9,7.89,29,29.1,-57.1,35.1
13/02/2017,TTTM,TTTM1,7.9,7.89,29,28.5,-57.1,35.1
13/02/2017,TTTM,TTTM4,7.9,7.89,29,28.5,-57.1,35.1
06/02/2017,TTTM,TTTM2,7.9,7.89,29,29.3,-57.2,35.1
06/02/2017,TM,TM1,7.9,7.91,25,25.3,-57.4,35.1
23/12/2016,TTTM,TTTM3,7.9,7.9,29,29,-57.4,35.1
01/01/2017,TC,TC1,8.1,7.91,25,25.4,-57.5,35.1
23/12/2016,TTTM,TTTM4,7.9,7.9,29,29,-57.7,35.1
20/02/2017,TC,TC1,8.1,7.92,25,25.1,-58.2,35.1
01/02/2017,TTTM,TTTM3,7.9,7.91,29,29.3,-58.2,35.1
31/01/2017,TTTM,TTTM5,7.9,7.91,29,29.3,-58.3,35.1
31/01/2017,TTTM,TTTM1,7.9,7.91,29,29.2,-58.3,35.1
31/01/2017,TTM,TTM1,7.9,7.92,27,27.1,-58.4,35.1
31/01/2017,TTTM,TTTM4,7.9,7.91,29,29.2,-58.5,35.1
31/01/2017,TTM,TTM2,7.9,7.92,27,27,-58.6,35.1
13/02/2017,TC,TC3,8.1,7.93,25,25.2,-58.8,35.1
01/02/2017,TTTM,TTTM2,7.9,7.92,29,29.4,-58.9,35.1
20/02/2017,TTTC,TTTC4,8.1,7.93,29,28.8,-59,35.1
03/02/2017,TTM,TTM3,7.9,7.93,27,26.9,-59,35.1
31/01/2017,TTTM,TTTM2,7.9,7.92,29,29.2,-59,35.1
31/01/2017,TTTM,TTTM3,7.9,7.93,29,29.3,-59.3,35.1
03/02/2017,TTM,TTM2,7.9,7.94,27,26.9,-59.5,35.1
20/02/2017,TC,TC4,8.1,7.95,25,25,-59.6,35.1
01/02/2017,TTTM,TTTM4,7.9,7.93,29,29.3,-59.7,35.1
01/02/2017,TTTM,TTTM5,7.9,7.94,29,29.4,-59.9,35.1
01/02/2017,TTTM,TTTM1,7.9,7.94,29,29.3,-60,35.1
20/02/2017,TC,TC3,8.1,7.96,25,25.1,-60.1,35.1
01/01/2017,TC,TC2,8.1,7.95,25,25.4,-60.1,35.1
13/02/2017,TC,TC4,8.1,7.96,25,25.2,-60.3,35.1
20/02/2017,TTC,TTC1,8.1,7.96,27,26.6,-60.5,35.1
13/02/2017,TC,TC1,8.1,7.96,25,25.1,-60.5,35.1
16/02/2017,TC,TC1,8.1,7.96,25,25.2,-60.6,35.1
20/02/2017,TC,TC2,8.1,7.96,25,25.1,-60.7,35.1
01/01/2017,TTTC,TTTC3,8.1,7.95,29,29.1,-60.8,35.1
26/01/2017,TTC,TTC1,8.1,7.97,27,26.9,-61,35.1
13/02/2017,TC,TC2,8.1,7.97,25,25.1,-61,35.1
01/02/2017,TTC,TTC2,8.1,7.97,27,27,-61.1,35.1
13/02/2017,TC,TC5,8.1,7.98,25,25.2,-61.3,35.1
01/01/2017,TC,TC4,8.1,7.98,25,25.4,-61.4,35.1
01/02/2017,TC,TC1,8.1,7.98,25,25.1,-61.4,35.1
31/01/2017,TTM,TTM5,7.9,7.97,27,26.9,-61.4,35.1
20/02/2017,TTC,TTC5,8.1,7.97,27,26.5,-61.4,35.1
20/02/2017,TTC,TTC4,8.1,7.97,27,26.4,-61.4,35.1
01/01/2017,TC,TC3,8.1,7.98,25,25.4,-61.5,35.1
20/02/2017,TTC,TTC2,8.1,7.98,27,26.5,-61.6,35.1
20/02/2017,TTTC,TTTC2,8.1,7.97,29,28.5,-61.6,35.1
20/02/2017,TTTC,TTTC1,8.1,7.98,29,28,-61.8,35.1
31/01/2017,TTM,TTM3,7.9,7.98,27,27,-61.8,35.1
31/01/2017,TTM,TTM4,7.9,7.98,27,26.9,-61.8,35.1
07/02/2017,TTC,TTC1,8.1,7.98,27,26.9,-61.8,35.1
20/02/2017,TTC,TTC3,8.1,7.98,27,26.4,-61.8,35.1
07/02/2017,TTC,TTC5,8.1,7.98,27,27,-61.9,35.1
01/01/2017,TTC,TTC1,8.1,7.98,27,26.6,-61.9,35.1
21/12/2016,TTTC,TTTC4,8.1,7.97,29,28.9,-61.9,35.1
08/02/2017,TTC,TTC1,8.1,7.98,27,26.7,-62,35.1
26/01/2017,TC,TC4,8.1,7.99,25,25.2,-62.1,35.1
01/01/2017,TC,TC5,8.1,7.99,25,25.4,-62.2,35.1
01/02/2017,TC,TC2,8.1,7.99,25,25.1,-62.2,35.1
20/02/2017,TTTC,TTTC5,8.1,7.98,29,29,-62.4,35.1
20/02/2017,TC,TC5,8.1,8,25,25.1,-62.5,35.1
01/02/2017,TTC,TTC3,8.1,7.99,27,27,-62.5,35.1
06/02/2017,TC,TC1,8.1,8,25,25.2,-62.7,35.1
07/02/2017,TC,TC1,8.1,8,25,25,-62.7,35.1
01/02/2017,TTC,TTC1,8.1,8,27,26.9,-62.9,35.1
03/02/2017,TC,TC1,8.1,8,25,25.2,-62.9,35.1
03/02/2017,TTC,TTC1,8.1,8,27,26.9,-63,35.1
07/02/2017,TC,TC2,8.1,8.01,25,25,-63.2,35.1
01/01/2017,TTTC,TTTC2,8.1,8,29,29,-63.2,35.1
07/02/2017,TTC,TTC2,8.1,8,27,26.9,-63.2,35.1
08/02/2017,TTC,TTC2,8.1,8,27,26.8,-63.2,35.1
13/02/2017,TTC,TTC1,8.1,8,27,26.8,-63.2,35.1
03/02/2017,TTC,TTC4,8.1,8.01,27,27,-63.3,35.1
06/02/2017,TC,TC2,8.1,8.01,25,25.2,-63.3,35.1
08/02/2017,TTTC,TTTC4,8.1,8,29,28.7,-63.3,35.1
07/02/2017,TTTC,TTTC1,8.1,8,29,28.9,-63.4,35.1
08/02/2017,TC,TC1,8.1,8.02,25,24.9,-63.5,35.1
03/02/2017,TC,TC2,8.1,8.01,25,25.2,-63.5,35.1
26/01/2017,TC,TC3,8.1,8.02,25,25.2,-63.6,35.1
01/02/2017,TC,TC3,8.1,8.02,25,25.1,-63.6,35.1
01/01/2017,TTC,TTC2,8.1,8.01,27,26.8,-63.6,35.1
13/01/2017,TC,TC4,8.1,8.01,25,24.9,-63.6,35.1
06/02/2017,TC,TC3,8.1,8.02,25,25.2,-63.7,35.1
26/01/2017,TTC,TTC5,8.1,8.01,27,27,-63.7,35.1
03/02/2017,TTC,TTC2,8.1,8.01,27,26.9,-63.7,35.1
13/02/2017,TTC,TTC2,8.1,8.01,27,26.8,-63.7,35.1
08/02/2017,TC,TC5,8.1,8.02,25,24.8,-63.8,35.1
07/02/2017,TTTC,TTTC3,8.1,8.01,29,29,-63.8,35.1
16/02/2017,TTC,TTC1,8.1,8.01,27,26.8,-63.8,35.1
13/01/2017,TC,TC5,8.1,8.02,25,24.9,-63.9,35.1
03/02/2017,TTTC,TTTC3,8.1,8.01,29,28.8,-63.9,35.1
01/01/2017,TTTC,TTTC1,8.1,8.02,29,28.9,-64,35.1
26/01/2017,TTC,TTC4,8.1,8.02,27,27,-64,35.1
31/01/2017,TC,TC1,8.1,8.02,25,25.2,-64,35.1
01/02/2017,TTC,TTC4,8.1,8.02,27,27,-64.1,35.1
16/02/2017,TC,TC2,8.1,8.02,25,25.3,-64.1,35.1
26/01/2017,TC,TC2,8.1,8.02,25,25.2,-64.1,35.1
07/02/2017,TTTC,TTTC5,8.1,8.01,29,29,-64.1,35.1
07/02/2017,TC,TC3,8.1,8.03,25,25,-64.2,35.1
26/01/2017,TTTC,TTTC2,8.1,8.01,29,29.3,-64.2,35.1
31/01/2017,TTTC,TTTC5,8.1,8.01,29,29,-64.2,35.1
07/02/2017,TTTC,TTTC2,8.1,8.01,29,28.8,-64.2,35.1
26/01/2017,TC,TC1,8.1,8.03,25,25.2,-64.3,35.1
03/02/2017,TTC,TTC3,8.1,8.02,27,26.9,-64.3,35.1
13/01/2017,TTC,TTC1,8.1,8.02,27,26.8,-64.4,35.1
03/02/2017,TC,TC5,8.1,8.03,25,25.2,-64.5,35.1
08/02/2017,TC,TC2,8.1,8.03,25,24.9,-64.5,35.1
21/12/2016,TTTC,TTTC3,8.1,8.02,29,29,-64.5,35.1
08/02/2017,TTTC,TTTC1,8.1,8.02,29,28.6,-64.5,35.1
01/01/2017,TTC,TTC4,8.1,8.03,27,26.9,-64.6,35.1
06/02/2017,TTC,TTC1,8.1,8.03,27,26.8,-64.6,35.1
08/02/2017,TTTC,TTTC3,8.1,8.02,29,28.6,-64.6,35.1
03/02/2017,TC,TC3,8.1,8.04,25,25.2,-64.7,35.1
01/01/2017,TTC,TTC3,8.1,8.03,27,26.9,-64.7,35.1
16/02/2017,TC,TC3,8.1,8.03,25,25.3,-64.7,35.1
31/01/2017,TTTC,TTTC4,8.1,8.02,29,29,-64.7,35.1
03/02/2017,TTTC,TTTC2,8.1,8.02,29,28.9,-64.7,35.1
07/02/2017,TC,TC5,8.1,8.04,25,24.9,-64.8,35.1
08/02/2017,TC,TC4,8.1,8.04,25,24.8,-64.8,35.1
07/02/2017,TTC,TTC4,8.1,8.03,27,27,-64.8,35.1
03/02/2017,TTTC,TTTC4,8.1,8.02,29,29,-64.8,35.1
03/02/2017,TC,TC4,8.1,8.04,25,25.1,-64.9,35.1
13/02/2017,TTC,TTC3,8.1,8.03,27,26.9,-64.9,35.1
03/02/2017,TTC,TTC5,8.1,8.03,27,26.9,-65,35.1
31/01/2017,TC,TC2,8.1,8.04,25,25.2,-65.1,35.1
07/02/2017,TC,TC4,8.1,8.04,25,24.9,-65.1,35.1
13/02/2017,TTTC,TTTC5,8.1,8.03,29,28.4,-65.1,35.1
13/02/2017,TTTC,TTTC2,8.1,8.03,29,28,-65.1,35.1
23/12/2016,TC,TC1,8.1,8.05,25,25,-65.2,35.1
13/02/2017,TTC,TTC5,8.1,8.04,27,26.8,-65.2,35.1
21/12/2016,TC,TC4,8.1,8.04,25,25.3,-65.2,35.1
13/01/2017,TC,TC3,8.1,8.04,25,24.9,-65.2,35.1
01/01/2017,TTTC,TTTC4,8.1,8.03,29,29.1,-65.2,35.1
26/01/2017,TTTC,TTTC1,8.1,8.03,29,29.1,-65.2,35.1
27/12/2016,TTTC,TTTC4,8.1,8.03,29,29,-65.2,35.1
01/02/2017,TTTC,TTTC1,8.1,8.03,29,29,-65.2,35.1
08/02/2017,TTTC,TTTC5,8.1,8.03,29,28.7,-65.2,35.1
16/02/2017,TC,TC4,8.1,8.05,25,25.3,-65.3,35.1
26/01/2017,TC,TC5,8.1,8.05,25,25.2,-65.3,35.1
13/01/2017,TTC,TTC2,8.1,8.04,27,26.9,-65.3,35.1
07/02/2017,TTC,TTC3,8.1,8.04,27,26.9,-65.3,35.1
06/02/2017,TTTC,TTTC3,8.1,8.03,29,29.1,-65.3,35.1
03/02/2017,TTTC,TTTC1,8.1,8.04,29,28.9,-65.4,35.1
08/02/2017,TTTC,TTTC2,8.1,8.04,29,28.7,-65.4,35.1
01/02/2017,TTC,TTC5,8.1,8.04,27,27,-65.4,35.1
08/02/2017,TTC,TTC3,8.1,8.04,27,26.8,-65.4,35.1
07/02/2017,TTTC,TTTC4,8.1,8.03,29,29.1,-65.4,35.1
21/12/2016,TTC,TTC1,8.1,8.05,27,25.3,-65.5,35.1
21/12/2016,TC,TC2,8.1,8.05,25,25.2,-65.5,35.1
01/01/2017,TTC,TTC5,8.1,8.04,27,27,-65.5,35.1
06/02/2017,TTC,TTC2,8.1,8.04,27,26.8,-65.5,35.1
13/02/2017,TTC,TTC4,8.1,8.04,27,26.7,-65.5,35.1
13/01/2017,TC,TC1,8.1,8.05,25,25,-65.6,35.1
06/02/2017,TTTC,TTTC2,8.1,8.04,29,29,-65.6,35.1
26/01/2017,TTC,TTC3,8.1,8.04,27,27,-65.6,35.1
27/12/2016,TC,TC1,8.1,8.05,25,25.1,-65.7,35.1
27/12/2016,TTTC,TTTC5,8.1,8.04,29,29.2,-65.7,35.1
21/12/2016,TTTC,TTTC5,8.1,8.04,29,29.1,-65.7,35.1
01/02/2017,TTTC,TTTC2,8.1,8.04,29,29,-65.7,35.1
31/01/2017,TTC,TTC2,8.1,8.05,27,26.8,-65.8,35.1
08/02/2017,TTC,TTC4,8.1,8.05,27,26.8,-65.8,35.1
16/02/2017,TTC,TTC2,8.1,8.05,27,26.8,-65.8,35.1
16/02/2017,TC,TC5,8.1,8.05,25,25.3,-65.8,35.1
